,playerID,yearID,teamID,G,AB,R,H,RBI,BB,HBP,BA,OBP,batter,WH,AB_1-9,IABA,team
577,lucrojo01,2016,MIL,95,338,48,101,50.0,33,1.0,0.2988165680473373,0.3629032258064516,518960,663.0,493,1.3448275862068966,MIL
578,lucrojo01,2017,TEX,77,281,27,68,27.0,19,4.0,0.24199288256227758,0.2993421052631579,518960,585.0,417,1.4028776978417266,COL
579,lucrojo01,2017,TEX,77,281,27,68,27.0,19,4.0,0.24199288256227758,0.2993421052631579,518960,585.0,417,1.4028776978417266,TEX
580,lucrojo01,2018,OAK,126,415,41,100,51.0,29,3.0,0.24096385542168675,0.2953020134228188,518960,516.0,407,1.2678132678132679,OAK
581,machama01,2015,BAL,162,633,102,181,86.0,70,4.0,0.2859399684044234,0.3606789250353607,592518,810.0,620,1.3064516129032258,BAL
582,machama01,2016,BAL,157,640,105,188,96.0,48,3.0,0.29375,0.3458755426917511,592518,857.0,635,1.3496062992125983,BAL
583,machama01,2017,BAL,156,630,81,163,95.0,50,1.0,0.25873015873015875,0.3142437591776799,592518,725.0,614,1.1807817589576548,BAL
584,machama01,2018,BAL,96,365,48,115,65.0,45,0.0,0.3150684931506849,0.3902439024390244,592518,909.0,679,1.3387334315169366,LAD
585,machama01,2018,BAL,96,365,48,115,65.0,45,0.0,0.3150684931506849,0.3902439024390244,592518,909.0,679,1.3387334315169366,BAL
586,machama01,2018,LAN,66,267,36,73,42.0,25,2.0,0.27340823970037453,0.3401360544217687,592518,909.0,679,1.3387334315169366,LAD
587,machama01,2018,LAN,66,267,36,73,42.0,25,2.0,0.27340823970037453,0.3401360544217687,592518,909.0,679,1.3387334315169366,BAL
588,maldoma01,2015,MIL,79,229,19,48,22.0,23,1.0,0.2096069868995633,0.2845849802371542,455117,221.0,223,0.9910313901345291,MIL
589,maldoma01,2016,MIL,76,208,21,42,21.0,35,6.0,0.20192307692307693,0.3333333333333333,455117,224.0,202,1.108910891089109,MIL
590,maldoma01,2017,LAA,138,429,43,95,38.0,15,18.0,0.22144522144522144,0.27705627705627706,455117,465.0,426,1.091549295774648,LAA
591,maldoma01,2018,LAA,78,265,24,59,32.0,13,10.0,0.22264150943396227,0.2847222222222222,455117,443.0,388,1.1417525773195876,HOU
592,maldoma01,2018,LAA,78,265,24,59,32.0,13,10.0,0.22264150943396227,0.2847222222222222,455117,443.0,388,1.1417525773195876,LAA
593,marisja01,2015,HOU,133,339,46,80,36.0,18,5.0,0.2359882005899705,0.2845303867403315,545350,428.0,341,1.2551319648093842,HOU
594,marisja01,2016,HOU,118,287,40,60,21.0,16,3.0,0.20905923344947736,0.2581699346405229,545350,291.0,276,1.0543478260869565,HOU
595,marisja01,2017,HOU,106,230,50,56,35.0,20,6.0,0.24347826086956523,0.3203125,545350,292.0,226,1.2920353982300885,HOU
596,marisja01,2018,HOU,103,213,34,45,28.0,15,4.0,0.2112676056338028,0.27586206896551724,545350,242.0,214,1.1308411214953271,HOU
597,markani01,2015,ATL,156,612,73,181,53.0,70,3.0,0.2957516339869281,0.3708029197080292,455976,828.0,607,1.3640856672158155,ATL
598,markani01,2016,ATL,158,599,67,161,89.0,71,5.0,0.2687813021702838,0.3511111111111111,455976,773.0,587,1.3168654173764907,ATL
599,markani01,2017,ATL,160,593,76,163,76.0,68,6.0,0.2748735244519393,0.3553223388305847,455976,715.0,580,1.2327586206896552,ATL
600,markani01,2018,ATL,162,623,78,185,93.0,72,1.0,0.2969502407704655,0.3706896551724138,455976,852.0,625,1.3632,ATL
601,marteke01,2015,SEA,57,219,25,62,17.0,24,0.0,0.2831050228310502,0.35390946502057613,606466,269.0,216,1.2453703703703705,SEA
602,marteke01,2016,SEA,119,437,55,113,33.0,18,2.0,0.2585812356979405,0.2910284463894967,606466,574.0,426,1.3474178403755868,SEA
603,marteke01,2017,ARI,73,223,30,58,18.0,29,1.0,0.2600896860986547,0.34782608695652173,606466,334.0,240,1.3916666666666666,ARI
604,marteke01,2018,ARI,153,520,68,135,59.0,54,3.0,0.25961538461538464,0.3327556325823224,606466,640.0,503,1.2723658051689861,ARI
605,martest01,2015,PIT,153,579,84,166,81.0,27,19.0,0.2867012089810017,0.3392,516782,782.0,566,1.3816254416961131,PIT
606,martest01,2016,PIT,129,489,71,152,46.0,23,16.0,0.310838445807771,0.36174242424242425,516782,714.0,475,1.503157894736842,PIT
607,martest01,2017,PIT,77,309,48,85,31.0,20,8.0,0.2750809061488673,0.3353115727002967,516782,362.0,299,1.2107023411371238,PIT
608,martest01,2018,PIT,145,559,81,155,72.0,35,8.0,0.2772808586762075,0.3289036544850498,516782,692.0,547,1.2650822669104205,PIT
609,martijd02,2015,DET,158,596,93,168,102.0,53,5.0,0.28187919463087246,0.345565749235474,502110,802.0,584,1.3732876712328768,DET
610,martijd02,2016,DET,120,460,69,141,68.0,49,3.0,0.3065217391304348,0.376953125,502110,661.0,452,1.4623893805309736,DET
611,martijd02,2017,DET,57,200,38,61,39.0,29,0.0,0.305,0.3930131004366812,502110,663.0,445,1.489887640449438,ARI
612,martijd02,2017,DET,57,200,38,61,39.0,29,0.0,0.305,0.3930131004366812,502110,663.0,445,1.489887640449438,DET
613,martijd02,2017,ARI,62,232,47,70,65.0,24,0.0,0.3017241379310345,0.3671875,502110,663.0,445,1.489887640449438,ARI
614,martijd02,2017,ARI,62,232,47,70,65.0,24,0.0,0.3017241379310345,0.3671875,502110,663.0,445,1.489887640449438,DET
615,martijd02,2018,BOS,150,569,111,188,130.0,69,4.0,0.3304042179261863,0.40654205607476634,502110,956.0,615,1.5544715447154471,BOS
616,martile01,2015,TEX,95,288,26,63,25.0,16,2.0,0.21875,0.2647058823529412,547982,317.0,283,1.1201413427561837,TEX
617,martile01,2016,SEA,143,518,72,128,47.0,44,3.0,0.2471042471042471,0.30973451327433627,547982,615.0,512,1.201171875,SEA
618,martile01,2018,DET,78,303,45,76,29.0,29,3.0,0.2508250825082508,0.32238805970149254,547982,370.0,312,1.185897435897436,CLE
619,martile01,2018,DET,78,303,45,76,29.0,29,3.0,0.2508250825082508,0.32238805970149254,547982,370.0,312,1.185897435897436,DET
620,martiru01,2015,TOR,129,441,76,106,77.0,53,8.0,0.24036281179138322,0.33266932270916333,431145,546.0,461,1.1843817787418656,TOR
621,martiru01,2016,TOR,137,455,62,105,74.0,64,10.0,0.23076923076923078,0.3383742911153119,431145,544.0,477,1.140461215932914,TOR
622,martiru01,2017,TOR,91,307,49,68,35.0,50,7.0,0.22149837133550487,0.3434065934065934,431145,327.0,300,1.09,TOR
623,martiru01,2018,TOR,90,289,37,56,25.0,56,7.0,0.19377162629757785,0.3380681818181818,431145,280.0,286,0.9790209790209791,TOR
624,martivi01,2015,DET,120,440,39,108,64.0,31,7.0,0.24545454545454545,0.3054393305439331,400121,507.0,433,1.1709006928406467,DET
625,martivi01,2016,DET,154,553,65,160,86.0,50,4.0,0.28933092224231466,0.3525535420098847,400121,741.0,545,1.3596330275229358,DET
626,martivi01,2017,DET,107,392,38,100,47.0,36,5.0,0.25510204081632654,0.325635103926097,400121,475.0,388,1.2242268041237114,DET
627,martivi01,2018,DET,133,467,32,117,54.0,32,2.0,0.2505353319057816,0.3013972055888224,400121,570.0,464,1.228448275862069,DET
628,mauerjo01,2015,MIN,158,592,69,157,66.0,67,1.0,0.2652027027027027,0.3409090909090909,408045,700.0,583,1.2006861063464838,MIN
629,mauerjo01,2016,MIN,134,494,68,129,49.0,79,1.0,0.2611336032388664,0.3641114982578397,408045,554.0,487,1.1375770020533882,MIN
630,mauerjo01,2017,MIN,141,525,69,160,71.0,66,3.0,0.3047619047619048,0.38552188552188554,408045,735.0,526,1.397338403041825,MIN
631,mauerjo01,2018,MIN,127,486,64,137,48.0,51,2.0,0.28189300411522633,0.3525046382189239,408045,591.0,466,1.2682403433476395,MIN
632,maxweju01,2015,SFN,100,249,26,52,26.0,20,3.0,0.20883534136546184,0.2757352941176471,452239,233.0,243,0.9588477366255144,SF
633,maybica01,2015,ATL,141,505,65,135,59.0,45,1.0,0.26732673267326734,0.32849364791288566,457727,622.0,499,1.2464929859719438,ATL
634,maybica01,2016,DET,94,349,65,110,43.0,36,3.0,0.3151862464183381,0.38402061855670105,457727,446.0,340,1.311764705882353,DET
635,maybica01,2017,LAA,93,336,57,79,22.0,48,2.0,0.23511904761904762,0.33419689119170987,457727,386.0,392,0.9846938775510204,HOU
636,maybica01,2017,LAA,93,336,57,79,22.0,48,2.0,0.23511904761904762,0.33419689119170987,457727,386.0,392,0.9846938775510204,LAA
637,maybica01,2018,MIA,99,251,20,63,20.0,32,2.0,0.250996015936255,0.34035087719298246,457727,425.0,326,1.303680981595092,SEA
638,maybica01,2018,MIA,99,251,20,63,20.0,32,2.0,0.250996015936255,0.34035087719298246,457727,425.0,326,1.303680981595092,MIA
639,mccanbr01,2015,NYA,135,465,68,108,94.0,52,11.0,0.23225806451612904,0.32386363636363635,435263,453.0,458,0.9890829694323144,NYY
640,mccanbr01,2016,NYA,130,429,56,104,58.0,54,7.0,0.24242424242424243,0.336734693877551,435263,514.0,423,1.215130023640662,NYY
641,mccanbr01,2017,HOU,97,349,47,84,62.0,38,7.0,0.24068767908309455,0.32741116751269034,435263,453.0,403,1.1240694789081886,HOU
642,mccanja02,2015,DET,114,401,32,106,41.0,16,3.0,0.26433915211970077,0.2976190476190476,543510,559.0,387,1.4444444444444444,DET
643,mccanja02,2016,DET,105,344,31,76,48.0,23,2.0,0.22093023255813954,0.27371273712737126,543510,402.0,336,1.1964285714285714,DET
644,mccanja02,2017,DET,106,352,39,89,49.0,26,9.0,0.2528409090909091,0.32041343669250644,543510,445.0,349,1.2750716332378222,DET
645,mccanja02,2018,DET,118,427,31,94,39.0,26,2.0,0.22014051522248243,0.2681318681318681,543510,482.0,420,1.1476190476190475,DET
646,mccutan01,2015,PIT,157,566,91,165,96.0,98,12.0,0.2915194346289753,0.4068047337278107,457705,703.0,547,1.2851919561243144,PIT
647,mccutan01,2016,PIT,153,598,81,153,79.0,69,5.0,0.25585284280936454,0.33779761904761907,457705,711.0,586,1.213310580204778,PIT
648,mccutan01,2017,PIT,156,570,94,159,88.0,73,4.0,0.2789473684210526,0.36476043276661513,457705,687.0,558,1.2311827956989247,PIT
649,mccutan01,2018,SFN,130,482,65,123,55.0,73,7.0,0.2551867219917012,0.3612099644128114,457705,567.0,568,0.9982394366197183,NYY
650,mccutan01,2018,SFN,130,482,65,123,55.0,73,7.0,0.2551867219917012,0.3612099644128114,457705,567.0,568,0.9982394366197183,SF
651,mercejo03,2015,PIT,116,394,34,96,34.0,27,2.0,0.2436548223350254,0.29550827423167847,474568,447.0,378,1.1825396825396826,PIT
652,mercejo03,2016,PIT,149,519,66,133,59.0,51,5.0,0.25626204238921,0.32869565217391306,474568,640.0,509,1.2573673870333988,PIT
653,mercejo03,2017,PIT,145,502,52,128,58.0,51,3.0,0.2549800796812749,0.3273381294964029,474568,660.0,489,1.3496932515337423,PIT
654,mercejo03,2018,PIT,117,394,43,99,39.0,32,6.0,0.2512690355329949,0.31712962962962965,474568,527.0,385,1.3688311688311687,PIT
655,middlwi01,2015,SDN,83,255,23,54,29.0,11,0.0,0.21176470588235294,0.24436090225563908,519025,274.0,247,1.1093117408906883,SD
656,millebr02,2015,SEA,144,438,44,113,46.0,47,2.0,0.2579908675799087,0.3326488706365503,543543,573.0,427,1.3419203747072599,SEA
657,millebr02,2016,TBA,152,548,73,133,81.0,47,3.0,0.2427007299270073,0.3060200668896321,543543,641.0,544,1.1783088235294117,TB
658,millebr02,2017,TBA,110,338,43,68,40.0,63,2.0,0.20118343195266272,0.33002481389578164,543543,310.0,330,0.9393939393939394,TB
659,molinya01,2015,SLN,136,488,34,132,61.0,32,0.0,0.27049180327868855,0.3153846153846154,425877,609.0,478,1.2740585774058577,STL
660,molinya01,2016,SLN,147,534,56,164,58.0,39,6.0,0.30711610486891383,0.3609671848013817,425877,806.0,525,1.5352380952380953,STL
661,molinya01,2017,SLN,136,501,60,137,82.0,28,4.0,0.27345309381237526,0.3170731707317073,425877,626.0,484,1.2933884297520661,STL
662,molinya01,2018,SLN,123,459,55,120,74.0,29,9.0,0.26143790849673204,0.317907444668008,425877,556.0,450,1.2355555555555555,STL
663,montemi01,2015,CHN,113,347,36,86,53.0,49,4.0,0.2478386167146974,0.3475,471083,397.0,357,1.112044817927171,CHC
664,montemi01,2016,CHN,86,241,33,52,33.0,38,3.0,0.2157676348547718,0.32978723404255317,471083,242.0,246,0.983739837398374,CHC
665,moralke01,2015,KCA,158,569,81,165,106.0,58,8.0,0.28998242530755713,0.3637795275590551,434778,808.0,609,1.3267651888341543,KC
666,moralke01,2016,KCA,154,558,65,147,93.0,48,7.0,0.26344086021505375,0.3295269168026101,434778,726.0,551,1.3176043557168784,KC
667,moralke01,2017,TOR,150,557,67,139,85.0,43,5.0,0.2495511669658887,0.3090909090909091,434778,655.0,538,1.2174721189591078,TOR
668,moralke01,2018,TOR,130,413,47,103,57.0,50,3.0,0.24939467312348668,0.33476394849785407,434778,483.0,404,1.1955445544554455,TOR
669,morelmi01,2015,TEX,132,471,51,131,85.0,32,7.0,0.2781316348195329,0.3333333333333333,519048,603.0,478,1.2615062761506277,TEX
670,morelmi01,2016,TEX,147,460,49,107,60.0,35,8.0,0.2326086956521739,0.2982107355864811,519048,564.0,463,1.2181425485961124,TEX
671,morelmi01,2017,BOS,149,508,73,125,79.0,57,6.0,0.24606299212598426,0.329246935201401,519048,617.0,495,1.2464646464646465,BOS
672,morelmi01,2018,BOS,124,404,57,99,68.0,50,0.0,0.24504950495049505,0.32819383259911894,519048,471.0,412,1.1432038834951457,BOS
673,morrilo01,2015,SEA,146,457,47,103,54.0,47,4.0,0.22538293216630198,0.3031496062992126,489149,460.0,442,1.0407239819004526,SEA
674,morrilo01,2016,TBA,107,353,45,84,43.0,37,6.0,0.23796033994334279,0.3207070707070707,489149,359.0,348,1.0316091954022988,TB
675,morrilo01,2017,TBA,149,512,75,126,85.0,81,5.0,0.24609375,0.35451505016722407,489149,559.0,502,1.1135458167330676,TB
676,morrilo01,2018,MIN,95,318,41,59,39.0,34,6.0,0.18553459119496854,0.276536312849162,489149,281.0,303,0.9273927392739274,MIN
677,mossbr01,2015,CLE,94,337,36,73,50.0,32,3.0,0.2166172106824926,0.2903225806451613,461235,551.0,466,1.1824034334763949,STL
678,mossbr01,2015,CLE,94,337,36,73,50.0,32,3.0,0.2166172106824926,0.2903225806451613,461235,551.0,466,1.1824034334763949,CLE
679,mossbr01,2016,SLN,128,413,66,93,67.0,39,7.0,0.22518159806295399,0.3028322440087146,461235,496.0,408,1.2156862745098038,STL
680,mossbr01,2017,KCA,118,362,41,75,50.0,37,0.0,0.20718232044198895,0.2807017543859649,461235,411.0,357,1.1512605042016806,KC
681,moustmi01,2015,KCA,147,549,73,156,82.0,43,13.0,0.28415300546448086,0.3504132231404959,519058,797.0,599,1.330550918196995,KC
682,moustmi01,2017,KCA,148,555,75,151,85.0,34,3.0,0.27207207207207207,0.31756756756756754,519058,734.0,548,1.3394160583941606,KC
683,moustmi01,2018,KCA,98,378,46,94,62.0,30,5.0,0.24867724867724866,0.31234866828087166,519058,653.0,598,1.0919732441471572,MIL
684,moustmi01,2018,KCA,98,378,46,94,62.0,30,5.0,0.24867724867724866,0.31234866828087166,519058,653.0,598,1.0919732441471572,KC
685,murphda07,2015,CLE,84,206,22,61,27.0,16,1.0,0.2961165048543689,0.34977578475336324,461815,475.0,361,1.3157894736842106,LAA
686,murphda07,2015,CLE,84,206,22,61,27.0,16,1.0,0.2961165048543689,0.34977578475336324,461815,475.0,361,1.3157894736842106,CLE
687,murphda08,2015,NYN,130,499,56,140,73.0,31,2.0,0.280561122244489,0.325187969924812,502517,723.0,543,1.3314917127071824,NYM
688,murphda08,2016,WAS,142,531,88,184,104.0,35,8.0,0.3465160075329567,0.39547038327526135,502517,855.0,536,1.5951492537313432,WSH
689,murphda08,2017,WAS,144,534,94,172,93.0,52,4.0,0.32209737827715357,0.3864406779661017,502517,814.0,545,1.4935779816513761,WSH
690,myerswi01,2015,SDN,60,225,40,57,29.0,27,1.0,0.25333333333333335,0.3359683794466403,571976,294.0,221,1.330316742081448,SD
691,myerswi01,2016,SDN,157,599,99,155,94.0,68,4.0,0.2587646076794658,0.338301043219076,571976,736.0,587,1.253833049403748,SD
692,myerswi01,2017,SDN,155,567,80,138,74.0,70,5.0,0.24338624338624337,0.3317757009345794,571976,581.0,548,1.0602189781021898,SD
693,myerswi01,2018,SDN,83,312,39,79,39.0,30,0.0,0.2532051282051282,0.31871345029239767,571976,398.0,303,1.3135313531353134,SD
694,napolmi01,2015,BOS,98,329,37,68,40.0,45,3.0,0.2066869300911854,0.3076923076923077,435063,413.0,406,1.0172413793103448,TEX
695,napolmi01,2015,BOS,98,329,37,68,40.0,45,3.0,0.2066869300911854,0.3076923076923077,435063,413.0,406,1.0172413793103448,BOS
696,napolmi01,2016,CLE,150,557,92,133,101.0,78,5.0,0.23877917414721722,0.3375,435063,652.0,592,1.1013513513513513,CLE
697,napolmi01,2017,TEX,124,425,60,82,66.0,49,7.0,0.19294117647058823,0.2869022869022869,435063,415.0,421,0.9857482185273159,TEX
698,norride01,2015,SDN,147,515,65,129,62.0,35,6.0,0.2504854368932039,0.3057553956834532,519083,580.0,506,1.1462450592885376,SD
699,norride01,2016,SDN,125,415,50,77,42.0,36,4.0,0.1855421686746988,0.2571428571428571,519083,398.0,408,0.9754901960784313,SD
700,odorro01,2015,TEX,120,426,54,111,61.0,23,14.0,0.2605633802816901,0.31965442764578833,596059,527.0,434,1.2142857142857142,TEX
701,odorro01,2016,TEX,150,605,89,164,88.0,19,4.0,0.27107438016528923,0.29777070063694266,596059,791.0,608,1.300986842105263,TEX
702,odorro01,2017,TEX,162,607,79,124,75.0,32,8.0,0.2042833607907743,0.2534775888717156,596059,586.0,597,0.981574539363484,TEX
703,odorro01,2018,TEX,129,474,76,120,63.0,43,11.0,0.25316455696202533,0.32954545454545453,596059,577.0,468,1.232905982905983,TEX
704,orlanpa01,2015,KCA,86,241,31,60,27.0,5,2.0,0.24896265560165975,0.2701612903225806,449181,312.0,239,1.3054393305439331,KC
705,orlanpa01,2016,KCA,128,457,52,138,43.0,13,7.0,0.30196936542669583,0.3312368972746331,449181,727.0,447,1.6263982102908277,KC
706,ortizda01,2015,BOS,146,528,73,144,108.0,77,0.0,0.2727272727272727,0.3652892561983471,120074,602.0,519,1.1599229287090558,BOS
707,ortizda01,2016,BOS,151,537,79,169,127.0,80,2.0,0.31471135940409684,0.40549273021001614,120074,774.0,536,1.4440298507462686,BOS
708,owingch01,2015,ARI,147,515,59,117,43.0,26,1.0,0.22718446601941747,0.2656826568265683,572008,534.0,494,1.0809716599190284,ARI
709,owingch01,2016,ARI,119,437,52,121,49.0,20,5.0,0.2768878718535469,0.31601731601731603,572008,593.0,428,1.3855140186915889,ARI
710,owingch01,2017,ARI,97,362,41,97,51.0,17,1.0,0.26795580110497236,0.3026315789473684,572008,443.0,352,1.2585227272727273,ARI
711,owingch01,2018,ARI,106,281,34,58,22.0,24,2.0,0.20640569395017794,0.2736156351791531,572008,270.0,271,0.996309963099631,ARI
712,ozunama01,2015,MIA,123,459,47,119,44.0,30,3.0,0.25925925925925924,0.3089430894308943,542303,550.0,453,1.2141280353200883,MIA
713,ozunama01,2016,MIA,148,557,75,148,76.0,43,4.0,0.26570915619389585,0.3228476821192053,542303,701.0,550,1.2745454545454546,MIA
714,ozunama01,2017,MIA,159,613,93,191,124.0,64,0.0,0.31158238172920066,0.3766617429837518,542303,841.0,600,1.4016666666666666,MIA
715,ozunama01,2018,SLN,148,582,69,163,88.0,38,3.0,0.2800687285223368,0.3274478330658106,542303,702.0,570,1.231578947368421,STL
716,paganan01,2015,SFN,133,512,55,134,37.0,32,1.0,0.26171875,0.30642201834862387,434636,544.0,501,1.0858283433133733,SF
717,paganan01,2016,SFN,129,495,71,137,55.0,42,0.0,0.2767676767676768,0.3333333333333333,434636,655.0,498,1.3152610441767068,SF
718,panikjo01,2015,SFN,100,382,59,119,37.0,38,5.0,0.31151832460732987,0.3811764705882353,605412,561.0,376,1.4920212765957446,SF
719,panikjo01,2016,SFN,127,464,67,111,62.0,50,4.0,0.23922413793103448,0.3185328185328185,605412,513.0,465,1.103225806451613,SF
720,panikjo01,2017,SFN,138,511,60,147,53.0,46,5.0,0.2876712328767123,0.35231316725978645,605412,658.0,497,1.323943661971831,SF
721,panikjo01,2018,SFN,102,358,38,91,24.0,26,3.0,0.2541899441340782,0.31007751937984496,605412,374.0,343,1.0903790087463556,SF
722,paredji01,2015,BAL,104,363,46,100,42.0,19,0.0,0.27548209366391185,0.31151832460732987,517370,457.0,357,1.280112044817927,BAL
723,parrage01,2015,MIL,100,323,53,106,31.0,20,3.0,0.3281733746130031,0.37283236994219654,467827,726.0,534,1.3595505617977528,BAL
724,parrage01,2015,MIL,100,323,53,106,31.0,20,3.0,0.3281733746130031,0.37283236994219654,467827,726.0,534,1.3595505617977528,MIL
725,parrage01,2015,BAL,55,224,30,53,20.0,8,2.0,0.23660714285714285,0.2692307692307692,467827,726.0,534,1.3595505617977528,BAL
726,parrage01,2015,BAL,55,224,30,53,20.0,8,2.0,0.23660714285714285,0.2692307692307692,467827,726.0,534,1.3595505617977528,MIL
727,parrage01,2016,COL,102,368,45,93,39.0,9,1.0,0.25271739130434784,0.2724867724867725,467827,446.0,363,1.2286501377410468,COL
728,parrage01,2017,COL,115,392,56,121,71.0,20,4.0,0.3086734693877551,0.3485576923076923,467827,602.0,391,1.5396419437340154,COL
729,parrage01,2018,COL,142,401,52,114,53.0,32,5.0,0.28428927680798005,0.3447488584474886,467827,582.0,401,1.4513715710723192,COL
730,paulsbe01,2015,COL,116,325,42,90,49.0,23,2.0,0.27692307692307694,0.32857142857142857,572019,494.0,322,1.5341614906832297,COL
731,pearcst01,2015,BAL,92,294,42,64,40.0,23,7.0,0.21768707482993196,0.29012345679012347,456665,322.0,291,1.1065292096219932,BAL
732,pearcst01,2016,TBA,60,204,26,63,29.0,26,1.0,0.3088235294117647,0.38961038961038963,456665,356.0,261,1.3639846743295019,BAL
733,pearcst01,2016,TBA,60,204,26,63,29.0,26,1.0,0.3088235294117647,0.38961038961038963,456665,356.0,261,1.3639846743295019,TB
734,pearcst01,2017,TOR,92,313,38,79,37.0,27,5.0,0.2523961661341853,0.3217391304347826,456665,349.0,299,1.1672240802675586,TOR
735,pederjo01,2015,LAN,151,480,67,101,54.0,92,9.0,0.21041666666666667,0.3476764199655766,592626,491.0,480,1.0229166666666667,LAD
736,pederjo01,2016,LAN,137,406,64,100,68.0,63,4.0,0.24630541871921183,0.35306553911205074,592626,531.0,436,1.2178899082568808,LAD
737,pederjo01,2017,LAN,102,273,44,58,35.0,39,10.0,0.21245421245421245,0.33229813664596275,592626,297.0,295,1.006779661016949,LAD
738,pederjo01,2018,LAN,148,395,65,98,56.0,40,4.0,0.2481012658227848,0.3234624145785877,592626,457.0,414,1.103864734299517,LAD
739,pedrodu01,2015,BOS,93,381,46,111,42.0,38,2.0,0.29133858267716534,0.3586698337292161,456030,483.0,371,1.3018867924528301,BOS
740,pedrodu01,2016,BOS,154,633,105,201,74.0,61,0.0,0.3175355450236967,0.37752161383285304,456030,898.0,637,1.4097331240188382,BOS
741,pedrodu01,2017,BOS,105,406,46,119,62.0,49,2.0,0.29310344827586204,0.37199124726477023,456030,526.0,398,1.321608040201005,BOS
742,penabr01,2015,CIN,108,333,17,91,18.0,29,2.0,0.2732732732732733,0.33516483516483514,430910,458.0,322,1.4223602484472049,CIN
743,pencehu01,2015,SFN,52,207,30,57,40.0,16,0.0,0.2753623188405797,0.3273542600896861,452254,275.0,204,1.3480392156862746,SF
744,pencehu01,2016,SFN,106,395,58,114,57.0,43,1.0,0.28860759493670884,0.35990888382687924,452254,554.0,403,1.3746898263027296,SF
745,pencehu01,2017,SFN,134,493,55,128,67.0,40,2.0,0.25963488843813387,0.3177570093457944,452254,592.0,481,1.2307692307692308,SF
746,pencehu01,2018,SFN,97,235,19,53,24.0,11,0.0,0.225531914893617,0.2601626016260163,452254,269.0,220,1.2227272727272727,SF
747,peralda01,2015,ARI,149,462,61,144,78.0,44,4.0,0.3116883116883117,0.3764705882352941,444482,649.0,451,1.4390243902439024,ARI
748,peralda01,2017,ARI,140,525,82,154,57.0,43,6.0,0.29333333333333333,0.35365853658536583,444482,732.0,537,1.3631284916201116,ARI
749,peralda01,2018,ARI,146,560,75,164,87.0,48,4.0,0.29285714285714287,0.35294117647058826,444482,718.0,547,1.3126142595978063,ARI
750,peraljh01,2015,SLN,155,579,64,159,71.0,50,5.0,0.27461139896373055,0.33753943217665616,425509,730.0,578,1.2629757785467128,STL
751,peraljh01,2016,SLN,82,289,37,75,29.0,20,1.0,0.25951557093425603,0.3096774193548387,425509,378.0,283,1.3356890459363957,STL
752,perezca02,2015,LAA,86,260,20,65,21.0,19,0.0,0.25,0.3010752688172043,542208,340.0,257,1.3229571984435797,LAA
753,perezca02,2016,LAA,87,268,25,56,31.0,12,1.0,0.208955223880597,0.24555160142348753,542208,267.0,264,1.0113636363636365,LAA
754,perezhe01,2015,MIL,90,230,13,62,21.0,4,0.0,0.26956521739130435,0.28205128205128205,541650,321.0,261,1.2298850574712643,MIL
755,perezhe01,2015,MIL,90,230,13,62,21.0,4,0.0,0.26956521739130435,0.28205128205128205,541650,321.0,261,1.2298850574712643,DET
756,perezhe01,2016,MIL,123,404,50,110,56.0,18,1.0,0.2722772277227723,0.3049645390070922,541650,546.0,396,1.378787878787879,MIL
757,perezhe01,2017,MIL,136,432,47,112,51.0,20,0.0,0.25925925925925924,0.2920353982300885,541650,518.0,426,1.215962441314554,MIL
758,perezhe01,2018,MIL,132,316,36,80,29.0,17,0.0,0.25316455696202533,0.2912912912912913,541650,453.0,321,1.411214953271028,MIL
759,perezsa02,2015,KCA,142,531,52,138,70.0,13,4.0,0.2598870056497175,0.28284671532846717,521692,737.0,574,1.28397212543554,KC
760,perezsa02,2016,KCA,139,514,57,127,64.0,22,8.0,0.24708171206225682,0.28860294117647056,521692,626.0,506,1.2371541501976284,KC
761,perezsa02,2017,KCA,129,471,57,126,80.0,17,5.0,0.267515923566879,0.3002028397565923,521692,637.0,464,1.3728448275862069,KC
762,perezsa02,2018,KCA,129,510,52,120,80.0,17,12.0,0.23529411764705882,0.2764378478664193,521692,510.0,499,1.0220440881763526,KC
763,peterja01,2015,ATL,152,528,55,126,52.0,56,3.0,0.23863636363636365,0.3151618398637138,607054,600.0,521,1.1516314779270633,ATL
764,peterja01,2016,ATL,115,350,45,89,29.0,52,1.0,0.2542857142857143,0.3523573200992556,607054,402.0,339,1.1858407079646018,ATL
765,peterja01,2018,BAL,93,200,21,39,28.0,30,3.0,0.195,0.3090128755364807,607054,230.0,203,1.1330049261083743,BAL
766,peterja01,2018,BAL,93,200,21,39,28.0,30,3.0,0.195,0.3090128755364807,607054,230.0,203,1.1330049261083743,NYY
767,phegljo01,2015,OAK,73,225,27,56,34.0,14,3.0,0.24888888888888888,0.30165289256198347,572033,259.0,225,1.1511111111111112,OAK
768,phillbr01,2015,CIN,148,588,69,173,70.0,27,4.0,0.2942176870748299,0.3295638126009693,408252,783.0,573,1.3664921465968587,CIN
769,phillbr01,2016,CIN,141,550,74,160,64.0,18,8.0,0.2909090909090909,0.3229166666666667,408252,675.0,533,1.2664165103189493,CIN
770,phillbr01,2017,ATL,120,470,68,137,52.0,19,8.0,0.29148936170212764,0.3299798792756539,408252,715.0,554,1.2906137184115523,LAA
771,phillbr01,2017,ATL,120,470,68,137,52.0,19,8.0,0.29148936170212764,0.3299798792756539,408252,715.0,554,1.2906137184115523,ATL
