batter,game_year,inning,H,WH
605540.0,2017.0,3.0,1,3.0
605540.0,2017.0,4.0,1,4.0
605540.0,2018.0,3.0,1,3.0
605540.0,2018.0,4.0,1,4.0
605540.0,2018.0,6.0,1,6.0
605541.0,2015.0,6.0,1,6.0
605548.0,2017.0,1.0,5,5.0
605548.0,2017.0,2.0,9,18.0
605548.0,2017.0,3.0,8,24.0
605548.0,2017.0,4.0,7,28.0
605548.0,2017.0,5.0,6,30.0
605548.0,2017.0,6.0,10,60.0
605548.0,2017.0,7.0,13,91.0
605548.0,2017.0,8.0,6,48.0
605548.0,2017.0,9.0,8,72.0
605548.0,2018.0,2.0,1,2.0
605548.0,2018.0,3.0,6,18.0
605548.0,2018.0,4.0,2,8.0
605548.0,2018.0,5.0,2,10.0
605548.0,2018.0,6.0,2,12.0
605548.0,2018.0,7.0,4,28.0
605548.0,2018.0,8.0,2,16.0
605548.0,2018.0,9.0,2,18.0
605612.0,2018.0,1.0,1,1.0
605612.0,2018.0,8.0,2,16.0
605894.0,2015.0,4.0,1,4.0
606115.0,2016.0,1.0,3,3.0
606115.0,2016.0,2.0,6,12.0
606115.0,2016.0,3.0,2,6.0
606115.0,2016.0,4.0,6,24.0
606115.0,2016.0,5.0,8,40.0
606115.0,2016.0,6.0,5,30.0
606115.0,2016.0,7.0,9,63.0
606115.0,2016.0,8.0,4,32.0
606115.0,2017.0,1.0,3,3.0
606115.0,2017.0,2.0,21,42.0
606115.0,2017.0,3.0,17,51.0
606115.0,2017.0,4.0,18,72.0
606115.0,2017.0,5.0,21,105.0
606115.0,2017.0,6.0,19,114.0
606115.0,2017.0,7.0,16,112.0
606115.0,2017.0,8.0,12,96.0
606115.0,2017.0,9.0,9,81.0
606115.0,2018.0,1.0,3,3.0
606115.0,2018.0,2.0,18,36.0
606115.0,2018.0,3.0,10,30.0
606115.0,2018.0,4.0,9,36.0
606115.0,2018.0,5.0,18,90.0
606115.0,2018.0,6.0,7,42.0
606115.0,2018.0,7.0,11,77.0
606115.0,2018.0,8.0,7,56.0
606115.0,2018.0,9.0,7,63.0
606131.0,2016.0,3.0,2,6.0
606131.0,2016.0,5.0,2,10.0
606131.0,2016.0,7.0,1,7.0
606131.0,2017.0,2.0,1,2.0
606131.0,2017.0,4.0,2,8.0
606131.0,2017.0,5.0,2,10.0
606131.0,2018.0,3.0,2,6.0
606132.0,2016.0,1.0,2,2.0
606132.0,2016.0,3.0,1,3.0
606132.0,2016.0,5.0,2,10.0
606132.0,2016.0,6.0,1,6.0
606132.0,2016.0,7.0,1,7.0
606132.0,2016.0,8.0,1,8.0
606132.0,2016.0,9.0,2,18.0
606132.0,2017.0,1.0,3,3.0
606132.0,2017.0,2.0,5,10.0
606132.0,2017.0,3.0,3,9.0
606132.0,2017.0,4.0,3,12.0
606132.0,2017.0,5.0,3,15.0
606132.0,2017.0,6.0,8,48.0
606132.0,2017.0,7.0,8,56.0
606132.0,2017.0,8.0,7,56.0
606132.0,2017.0,9.0,6,54.0
606132.0,2018.0,2.0,1,2.0
606132.0,2018.0,6.0,2,12.0
606132.0,2018.0,7.0,1,7.0
606132.0,2018.0,8.0,1,8.0
606160.0,2017.0,5.0,2,10.0
606192.0,2016.0,2.0,7,14.0
606192.0,2016.0,3.0,2,6.0
606192.0,2016.0,5.0,3,15.0
606192.0,2016.0,6.0,4,24.0
606192.0,2016.0,7.0,2,14.0
606192.0,2016.0,8.0,2,16.0
606192.0,2016.0,9.0,3,27.0
606192.0,2017.0,1.0,3,3.0
606192.0,2017.0,2.0,2,4.0
606192.0,2017.0,3.0,5,15.0
606192.0,2017.0,4.0,2,8.0
606192.0,2017.0,5.0,4,20.0
606192.0,2017.0,6.0,1,6.0
606192.0,2017.0,7.0,3,21.0
606192.0,2017.0,8.0,1,8.0
606192.0,2017.0,9.0,2,18.0
606192.0,2018.0,1.0,11,11.0
606192.0,2018.0,2.0,8,16.0
606192.0,2018.0,3.0,17,51.0
606192.0,2018.0,4.0,11,44.0
606192.0,2018.0,5.0,10,50.0
606192.0,2018.0,6.0,20,120.0
606192.0,2018.0,7.0,11,77.0
606192.0,2018.0,8.0,15,120.0
606192.0,2018.0,9.0,10,90.0
606273.0,2018.0,7.0,1,7.0
606299.0,2015.0,3.0,3,9.0
606299.0,2015.0,7.0,1,7.0
606299.0,2016.0,1.0,12,12.0
606299.0,2016.0,2.0,11,22.0
606299.0,2016.0,3.0,10,30.0
606299.0,2016.0,4.0,8,32.0
606299.0,2016.0,5.0,8,40.0
606299.0,2016.0,6.0,5,30.0
606299.0,2016.0,7.0,5,35.0
606299.0,2016.0,8.0,13,104.0
606299.0,2016.0,9.0,4,36.0
606299.0,2017.0,1.0,15,15.0
606299.0,2017.0,2.0,19,38.0
606299.0,2017.0,3.0,10,30.0
606299.0,2017.0,4.0,16,64.0
606299.0,2017.0,5.0,16,80.0
606299.0,2017.0,6.0,10,60.0
606299.0,2017.0,7.0,10,70.0
606299.0,2017.0,8.0,15,120.0
606299.0,2017.0,9.0,15,135.0
606299.0,2018.0,1.0,34,34.0
606299.0,2018.0,2.0,11,22.0
606299.0,2018.0,3.0,18,54.0
606299.0,2018.0,4.0,25,100.0
606299.0,2018.0,5.0,21,105.0
606299.0,2018.0,6.0,23,138.0
606299.0,2018.0,7.0,19,133.0
606299.0,2018.0,8.0,12,96.0
606299.0,2018.0,9.0,16,144.0
606466.0,2015.0,1.0,15,15.0
606466.0,2015.0,2.0,2,4.0
606466.0,2015.0,3.0,11,33.0
606466.0,2015.0,4.0,4,16.0
606466.0,2015.0,5.0,7,35.0
606466.0,2015.0,6.0,7,42.0
606466.0,2015.0,7.0,6,42.0
606466.0,2015.0,8.0,8,64.0
606466.0,2015.0,9.0,2,18.0
606466.0,2016.0,1.0,9,9.0
606466.0,2016.0,2.0,11,22.0
606466.0,2016.0,3.0,14,42.0
606466.0,2016.0,4.0,10,40.0
606466.0,2016.0,5.0,15,75.0
606466.0,2016.0,6.0,12,72.0
606466.0,2016.0,7.0,19,133.0
606466.0,2016.0,8.0,8,64.0
606466.0,2016.0,9.0,13,117.0
606466.0,2017.0,1.0,5,5.0
606466.0,2017.0,2.0,10,20.0
606466.0,2017.0,3.0,6,18.0
606466.0,2017.0,4.0,7,28.0
606466.0,2017.0,5.0,6,30.0
606466.0,2017.0,6.0,5,30.0
606466.0,2017.0,7.0,11,77.0
606466.0,2017.0,8.0,9,72.0
606466.0,2017.0,9.0,6,54.0
606466.0,2018.0,1.0,16,16.0
606466.0,2018.0,2.0,20,40.0
606466.0,2018.0,3.0,12,36.0
606466.0,2018.0,4.0,12,48.0
606466.0,2018.0,5.0,9,45.0
606466.0,2018.0,6.0,15,90.0
606466.0,2018.0,7.0,16,112.0
606466.0,2018.0,8.0,17,136.0
606466.0,2018.0,9.0,13,117.0
606959.0,2017.0,3.0,1,3.0
606988.0,2018.0,2.0,4,8.0
606988.0,2018.0,3.0,3,9.0
606988.0,2018.0,4.0,3,12.0
606988.0,2018.0,5.0,1,5.0
606988.0,2018.0,6.0,3,18.0
606988.0,2018.0,7.0,2,14.0
606988.0,2018.0,8.0,2,16.0
606988.0,2018.0,9.0,3,27.0
606992.0,2018.0,4.0,1,4.0
607043.0,2016.0,2.0,2,4.0
607043.0,2016.0,3.0,2,6.0
607043.0,2016.0,4.0,1,4.0
607043.0,2016.0,5.0,8,40.0
607043.0,2016.0,6.0,1,6.0
607043.0,2016.0,7.0,1,7.0
607043.0,2016.0,8.0,1,8.0
607043.0,2016.0,9.0,3,27.0
607043.0,2017.0,1.0,6,6.0
607043.0,2017.0,2.0,4,8.0
607043.0,2017.0,3.0,5,15.0
607043.0,2017.0,4.0,7,28.0
607043.0,2017.0,5.0,4,20.0
607043.0,2017.0,6.0,7,42.0
607043.0,2017.0,7.0,5,35.0
607043.0,2017.0,8.0,5,40.0
607043.0,2017.0,9.0,3,27.0
607043.0,2018.0,1.0,18,18.0
607043.0,2018.0,2.0,7,14.0
607043.0,2018.0,3.0,12,36.0
607043.0,2018.0,4.0,9,36.0
607043.0,2018.0,5.0,13,65.0
607043.0,2018.0,6.0,10,60.0
607043.0,2018.0,7.0,14,98.0
607043.0,2018.0,8.0,11,88.0
607043.0,2018.0,9.0,17,153.0
607054.0,2015.0,1.0,10,10.0
607054.0,2015.0,2.0,21,42.0
607054.0,2015.0,3.0,13,39.0
607054.0,2015.0,4.0,8,32.0
607054.0,2015.0,5.0,18,90.0
607054.0,2015.0,6.0,16,96.0
607054.0,2015.0,7.0,20,140.0
607054.0,2015.0,8.0,11,88.0
607054.0,2015.0,9.0,7,63.0
607054.0,2016.0,1.0,11,11.0
607054.0,2016.0,2.0,9,18.0
607054.0,2016.0,3.0,10,30.0
607054.0,2016.0,4.0,9,36.0
607054.0,2016.0,5.0,9,45.0
607054.0,2016.0,6.0,10,60.0
607054.0,2016.0,7.0,5,35.0
607054.0,2016.0,8.0,13,104.0
607054.0,2016.0,9.0,7,63.0
607054.0,2017.0,2.0,6,12.0
607054.0,2017.0,3.0,3,9.0
607054.0,2017.0,4.0,2,8.0
607054.0,2017.0,5.0,3,15.0
607054.0,2017.0,6.0,7,42.0
607054.0,2017.0,7.0,6,42.0
607054.0,2017.0,8.0,7,56.0
607054.0,2017.0,9.0,5,45.0
607054.0,2018.0,1.0,2,2.0
607054.0,2018.0,2.0,4,8.0
607054.0,2018.0,3.0,5,15.0
607054.0,2018.0,4.0,4,16.0
607054.0,2018.0,5.0,7,35.0
607054.0,2018.0,6.0,5,30.0
607054.0,2018.0,7.0,3,21.0
607054.0,2018.0,8.0,5,40.0
607054.0,2018.0,9.0,7,63.0
607067.0,2015.0,2.0,1,2.0
607067.0,2015.0,3.0,1,3.0
607067.0,2016.0,2.0,3,6.0
607067.0,2016.0,5.0,1,5.0
607074.0,2017.0,2.0,1,2.0
607074.0,2017.0,3.0,1,3.0
607192.0,2016.0,5.0,1,5.0
607192.0,2017.0,2.0,2,4.0
607192.0,2017.0,4.0,2,8.0
607192.0,2017.0,6.0,1,6.0
607200.0,2018.0,5.0,1,5.0
607208.0,2015.0,1.0,2,2.0
607208.0,2015.0,3.0,2,6.0
607208.0,2015.0,5.0,2,10.0
607208.0,2015.0,6.0,1,6.0
607208.0,2015.0,7.0,1,7.0
607208.0,2015.0,9.0,1,9.0
607208.0,2016.0,1.0,29,29.0
607208.0,2016.0,2.0,3,6.0
607208.0,2016.0,3.0,19,57.0
607208.0,2016.0,4.0,6,24.0
607208.0,2016.0,5.0,14,70.0
607208.0,2016.0,6.0,7,42.0
607208.0,2016.0,7.0,15,105.0
607208.0,2016.0,8.0,13,104.0
607208.0,2016.0,9.0,4,36.0
607208.0,2017.0,1.0,26,26.0
607208.0,2017.0,2.0,10,20.0
607208.0,2017.0,3.0,17,51.0
607208.0,2017.0,4.0,8,32.0
607208.0,2017.0,5.0,16,80.0
607208.0,2017.0,6.0,11,66.0
607208.0,2017.0,7.0,8,56.0
607208.0,2017.0,8.0,18,144.0
607208.0,2017.0,9.0,5,45.0
607208.0,2018.0,1.0,31,31.0
607208.0,2018.0,2.0,9,18.0
607208.0,2018.0,3.0,33,99.0
607208.0,2018.0,4.0,20,80.0
607208.0,2018.0,5.0,12,60.0
607208.0,2018.0,6.0,18,108.0
607208.0,2018.0,7.0,24,168.0
607208.0,2018.0,8.0,17,136.0
607208.0,2018.0,9.0,13,117.0
607219.0,2017.0,3.0,1,3.0
607219.0,2018.0,2.0,1,2.0
607219.0,2018.0,3.0,1,3.0
607223.0,2016.0,2.0,5,10.0
607223.0,2016.0,3.0,2,6.0
607223.0,2016.0,4.0,2,8.0
607223.0,2016.0,5.0,2,10.0
607223.0,2016.0,6.0,3,18.0
607223.0,2016.0,7.0,2,14.0
607223.0,2016.0,8.0,1,8.0
607223.0,2016.0,9.0,3,27.0
607229.0,2016.0,3.0,1,3.0
607229.0,2017.0,2.0,2,4.0
607229.0,2017.0,3.0,1,3.0
607229.0,2017.0,5.0,1,5.0
607229.0,2017.0,6.0,1,6.0
607231.0,2018.0,2.0,1,2.0
607231.0,2018.0,3.0,1,3.0
607237.0,2017.0,2.0,1,2.0
607257.0,2017.0,1.0,1,1.0
607257.0,2017.0,2.0,2,4.0
607257.0,2017.0,3.0,3,9.0
607257.0,2017.0,4.0,1,4.0
607257.0,2017.0,5.0,3,15.0
607257.0,2017.0,6.0,1,6.0
607257.0,2017.0,9.0,1,9.0
607257.0,2018.0,1.0,1,1.0
607257.0,2018.0,2.0,7,14.0
607257.0,2018.0,4.0,2,8.0
607257.0,2018.0,5.0,1,5.0
607257.0,2018.0,6.0,3,18.0
607257.0,2018.0,7.0,1,7.0
607257.0,2018.0,8.0,1,8.0
607297.0,2017.0,3.0,1,3.0
607333.0,2018.0,5.0,1,5.0
607345.0,2016.0,5.0,1,5.0
607345.0,2016.0,8.0,1,8.0
607345.0,2017.0,1.0,7,7.0
607345.0,2017.0,2.0,10,20.0
607345.0,2017.0,3.0,6,18.0
607345.0,2017.0,4.0,10,40.0
607345.0,2017.0,5.0,8,40.0
607345.0,2017.0,6.0,13,78.0
607345.0,2017.0,7.0,12,84.0
607345.0,2017.0,8.0,6,48.0
607345.0,2017.0,9.0,5,45.0
607345.0,2018.0,1.0,3,3.0
607345.0,2018.0,2.0,7,14.0
607345.0,2018.0,3.0,5,15.0
607345.0,2018.0,4.0,9,36.0
607345.0,2018.0,5.0,4,20.0
607345.0,2018.0,6.0,10,60.0
607345.0,2018.0,7.0,7,49.0
607345.0,2018.0,8.0,1,8.0
607345.0,2018.0,9.0,3,27.0
607369.0,2017.0,2.0,2,4.0
607369.0,2017.0,3.0,1,3.0
607369.0,2017.0,4.0,1,4.0
607369.0,2017.0,5.0,2,10.0
607369.0,2017.0,6.0,1,6.0
607369.0,2017.0,8.0,1,8.0
607369.0,2017.0,9.0,1,9.0
607385.0,2015.0,1.0,4,4.0
607385.0,2015.0,2.0,10,20.0
607385.0,2015.0,3.0,3,9.0
607385.0,2015.0,4.0,12,48.0
607385.0,2015.0,5.0,3,15.0
607385.0,2015.0,6.0,3,18.0
607385.0,2015.0,7.0,3,21.0
607385.0,2015.0,8.0,5,40.0
607385.0,2015.0,9.0,7,63.0
607385.0,2016.0,2.0,4,8.0
607385.0,2016.0,3.0,2,6.0
607385.0,2016.0,4.0,3,12.0
607385.0,2016.0,5.0,3,15.0
607385.0,2016.0,6.0,3,18.0
607385.0,2016.0,7.0,9,63.0
607385.0,2016.0,8.0,4,32.0
607385.0,2016.0,9.0,3,27.0
607385.0,2017.0,1.0,2,2.0
607385.0,2017.0,2.0,5,10.0
607385.0,2017.0,3.0,2,6.0
607385.0,2017.0,4.0,5,20.0
607385.0,2017.0,5.0,4,20.0
607385.0,2017.0,6.0,6,36.0
607385.0,2017.0,7.0,2,14.0
607385.0,2017.0,8.0,2,16.0
607385.0,2017.0,9.0,1,9.0
607387.0,2015.0,1.0,3,3.0
607387.0,2015.0,3.0,3,9.0
607387.0,2015.0,4.0,3,12.0
607387.0,2015.0,5.0,1,5.0
607387.0,2015.0,6.0,2,12.0
607387.0,2015.0,8.0,2,16.0
607387.0,2015.0,9.0,2,18.0
607387.0,2016.0,1.0,5,5.0
607387.0,2016.0,2.0,17,34.0
607387.0,2016.0,3.0,7,21.0
607387.0,2016.0,4.0,9,36.0
607387.0,2016.0,5.0,4,20.0
607387.0,2016.0,6.0,10,60.0
607387.0,2016.0,7.0,4,28.0
607387.0,2016.0,8.0,4,32.0
607387.0,2016.0,9.0,4,36.0
607387.0,2017.0,1.0,2,2.0
607387.0,2017.0,2.0,4,8.0
607387.0,2017.0,3.0,4,12.0
607387.0,2017.0,4.0,3,12.0
607387.0,2017.0,5.0,4,20.0
607387.0,2017.0,6.0,4,24.0
607387.0,2017.0,7.0,4,28.0
607387.0,2017.0,8.0,3,24.0
607387.0,2018.0,2.0,8,16.0
607387.0,2018.0,3.0,4,12.0
607387.0,2018.0,4.0,3,12.0
607387.0,2018.0,5.0,2,10.0
607387.0,2018.0,6.0,2,12.0
607387.0,2018.0,7.0,3,21.0
607387.0,2018.0,8.0,3,24.0
607387.0,2018.0,9.0,1,9.0
607430.0,2018.0,2.0,2,4.0
607430.0,2018.0,3.0,1,3.0
607430.0,2018.0,4.0,1,4.0
607430.0,2018.0,5.0,2,10.0
607430.0,2018.0,6.0,1,6.0
607430.0,2018.0,7.0,2,14.0
607430.0,2018.0,8.0,2,16.0
607430.0,2018.0,9.0,3,27.0
607468.0,2018.0,1.0,3,3.0
607468.0,2018.0,2.0,4,8.0
607468.0,2018.0,4.0,2,8.0
607468.0,2018.0,5.0,2,10.0
607468.0,2018.0,6.0,7,42.0
607468.0,2018.0,7.0,3,21.0
607468.0,2018.0,8.0,7,56.0
607468.0,2018.0,9.0,2,18.0
607471.0,2017.0,1.0,1,1.0
607471.0,2017.0,3.0,1,3.0
607471.0,2017.0,5.0,1,5.0
607471.0,2017.0,6.0,1,6.0
607471.0,2017.0,7.0,1,7.0
607471.0,2017.0,8.0,2,16.0
607471.0,2017.0,9.0,1,9.0
607471.0,2018.0,6.0,1,6.0
607471.0,2018.0,7.0,1,7.0
607471.0,2018.0,9.0,1,9.0
607536.0,2017.0,3.0,2,6.0
607536.0,2017.0,4.0,2,8.0
607536.0,2017.0,5.0,3,15.0
607536.0,2017.0,7.0,1,7.0
607536.0,2018.0,2.0,1,2.0
607536.0,2018.0,3.0,1,3.0
607536.0,2018.0,4.0,3,12.0
607536.0,2018.0,6.0,1,6.0
607625.0,2016.0,2.0,1,2.0
607625.0,2016.0,4.0,2,8.0
607625.0,2017.0,2.0,1,2.0
607625.0,2017.0,3.0,2,6.0
607625.0,2017.0,5.0,1,5.0
607625.0,2018.0,3.0,1,3.0
607680.0,2015.0,1.0,3,3.0
607680.0,2015.0,2.0,31,62.0
607680.0,2015.0,3.0,24,72.0
607680.0,2015.0,4.0,27,108.0
607680.0,2015.0,5.0,25,125.0
607680.0,2015.0,6.0,17,102.0
607680.0,2015.0,7.0,19,133.0
607680.0,2015.0,8.0,16,128.0
607680.0,2015.0,9.0,13,117.0
607680.0,2016.0,1.0,7,7.0
607680.0,2016.0,2.0,19,38.0
607680.0,2016.0,3.0,19,57.0
607680.0,2016.0,4.0,14,56.0
607680.0,2016.0,5.0,24,120.0
607680.0,2016.0,6.0,13,78.0
607680.0,2016.0,7.0,30,210.0
607680.0,2016.0,8.0,13,104.0
607680.0,2016.0,9.0,8,72.0
607680.0,2017.0,1.0,18,18.0
607680.0,2017.0,2.0,20,40.0
607680.0,2017.0,3.0,9,27.0
607680.0,2017.0,4.0,19,76.0
607680.0,2017.0,5.0,20,100.0
607680.0,2017.0,6.0,11,66.0
607680.0,2017.0,7.0,18,126.0
607680.0,2017.0,8.0,15,120.0
607680.0,2017.0,9.0,16,144.0
607680.0,2018.0,1.0,9,9.0
607680.0,2018.0,2.0,20,40.0
607680.0,2018.0,3.0,11,33.0
607680.0,2018.0,4.0,25,100.0
607680.0,2018.0,5.0,9,45.0
607680.0,2018.0,6.0,9,54.0
607680.0,2018.0,7.0,13,91.0
607680.0,2018.0,8.0,15,120.0
607680.0,2018.0,9.0,13,117.0
607732.0,2016.0,5.0,1,5.0
607732.0,2016.0,6.0,1,6.0
607732.0,2016.0,7.0,1,7.0
607732.0,2016.0,8.0,1,8.0
607732.0,2016.0,9.0,1,9.0
607732.0,2017.0,1.0,1,1.0
607732.0,2017.0,6.0,2,12.0
607732.0,2017.0,8.0,2,16.0
607732.0,2018.0,4.0,2,8.0
607732.0,2018.0,6.0,2,12.0
607732.0,2018.0,8.0,2,16.0
607732.0,2018.0,9.0,2,18.0
607752.0,2017.0,2.0,6,12.0
607752.0,2017.0,3.0,2,6.0
607752.0,2017.0,4.0,3,12.0
607752.0,2017.0,5.0,3,15.0
607752.0,2017.0,6.0,1,6.0
607752.0,2017.0,7.0,2,14.0
607752.0,2017.0,8.0,2,16.0
607752.0,2017.0,9.0,1,9.0
607752.0,2018.0,3.0,2,6.0
607752.0,2018.0,4.0,1,4.0
607752.0,2018.0,7.0,1,7.0
607752.0,2018.0,8.0,2,16.0
607752.0,2018.0,9.0,2,18.0
607776.0,2015.0,2.0,1,2.0
607776.0,2015.0,5.0,2,10.0
607776.0,2015.0,6.0,1,6.0
607776.0,2015.0,7.0,2,14.0
607776.0,2015.0,8.0,1,8.0
607776.0,2016.0,2.0,2,4.0
607776.0,2016.0,3.0,3,9.0
607776.0,2016.0,4.0,2,8.0
607776.0,2016.0,5.0,4,20.0
607776.0,2016.0,6.0,3,18.0
607776.0,2016.0,7.0,2,14.0
607776.0,2016.0,8.0,6,48.0
607776.0,2016.0,9.0,2,18.0
607776.0,2017.0,2.0,1,2.0
607776.0,2017.0,3.0,2,6.0
607776.0,2017.0,4.0,2,8.0
607776.0,2017.0,5.0,2,10.0
607776.0,2017.0,6.0,1,6.0
607776.0,2017.0,7.0,3,21.0
607776.0,2017.0,8.0,3,24.0
607776.0,2017.0,9.0,2,18.0
607776.0,2018.0,1.0,1,1.0
607776.0,2018.0,2.0,4,8.0
607776.0,2018.0,3.0,2,6.0
607776.0,2018.0,4.0,2,8.0
607776.0,2018.0,5.0,4,20.0
607776.0,2018.0,6.0,4,24.0
607776.0,2018.0,8.0,1,8.0
607776.0,2018.0,9.0,2,18.0
608061.0,2016.0,1.0,1,1.0
608061.0,2016.0,2.0,5,10.0
608061.0,2016.0,3.0,3,9.0
608061.0,2016.0,4.0,7,28.0
608061.0,2016.0,5.0,7,35.0
608061.0,2016.0,6.0,3,18.0
608061.0,2016.0,7.0,3,21.0
608061.0,2016.0,8.0,3,24.0
608061.0,2016.0,9.0,1,9.0
608061.0,2017.0,1.0,4,4.0
608061.0,2017.0,2.0,11,22.0
608061.0,2017.0,3.0,3,9.0
608061.0,2017.0,4.0,6,24.0
608061.0,2017.0,5.0,8,40.0
608061.0,2017.0,6.0,5,30.0
608061.0,2017.0,7.0,10,70.0
608061.0,2017.0,8.0,8,64.0
608061.0,2017.0,9.0,5,45.0
608070.0,2015.0,1.0,8,8.0
608070.0,2015.0,2.0,7,14.0
608070.0,2015.0,3.0,9,27.0
608070.0,2015.0,4.0,8,32.0
608070.0,2015.0,5.0,12,60.0
608070.0,2015.0,6.0,6,36.0
608070.0,2015.0,7.0,6,42.0
608070.0,2015.0,8.0,7,56.0
608070.0,2015.0,9.0,3,27.0
608070.0,2016.0,1.0,11,11.0
608070.0,2016.0,2.0,32,64.0
608070.0,2016.0,3.0,17,51.0
608070.0,2016.0,4.0,31,124.0
608070.0,2016.0,5.0,22,110.0
608070.0,2016.0,6.0,24,144.0
608070.0,2016.0,7.0,12,84.0
608070.0,2016.0,8.0,26,208.0
608070.0,2016.0,9.0,12,108.0
608070.0,2017.0,1.0,28,28.0
608070.0,2017.0,2.0,23,46.0
608070.0,2017.0,3.0,18,54.0
608070.0,2017.0,4.0,24,96.0
608070.0,2017.0,5.0,27,135.0
608070.0,2017.0,6.0,15,90.0
608070.0,2017.0,7.0,17,119.0
608070.0,2017.0,8.0,21,168.0
608070.0,2017.0,9.0,14,126.0
608070.0,2018.0,1.0,31,31.0
608070.0,2018.0,2.0,7,14.0
608070.0,2018.0,3.0,22,66.0
608070.0,2018.0,4.0,13,52.0
608070.0,2018.0,5.0,16,80.0
608070.0,2018.0,6.0,23,138.0
608070.0,2018.0,7.0,10,70.0
608070.0,2018.0,8.0,20,160.0
608070.0,2018.0,9.0,8,72.0
608324.0,2016.0,1.0,10,10.0
608324.0,2016.0,2.0,4,8.0
608324.0,2016.0,3.0,7,21.0
608324.0,2016.0,4.0,4,16.0
608324.0,2016.0,5.0,3,15.0
608324.0,2016.0,6.0,9,54.0
608324.0,2016.0,7.0,5,35.0
608324.0,2016.0,8.0,6,48.0
608324.0,2016.0,9.0,5,45.0
608324.0,2017.0,1.0,16,16.0
608324.0,2017.0,2.0,26,52.0
608324.0,2017.0,3.0,25,75.0
608324.0,2017.0,4.0,15,60.0
608324.0,2017.0,5.0,19,95.0
608324.0,2017.0,6.0,16,96.0
608324.0,2017.0,7.0,19,133.0
608324.0,2017.0,8.0,18,144.0
608324.0,2017.0,9.0,17,153.0
608324.0,2018.0,1.0,30,30.0
608324.0,2018.0,2.0,10,20.0
608324.0,2018.0,3.0,24,72.0
608324.0,2018.0,4.0,18,72.0
608324.0,2018.0,5.0,19,95.0
608324.0,2018.0,6.0,13,78.0
608324.0,2018.0,7.0,20,140.0
608324.0,2018.0,8.0,24,192.0
608324.0,2018.0,9.0,14,126.0
608325.0,2016.0,6.0,1,6.0
608325.0,2016.0,8.0,1,8.0
608325.0,2017.0,2.0,2,4.0
608325.0,2017.0,3.0,2,6.0
608325.0,2017.0,4.0,3,12.0
608325.0,2017.0,5.0,4,20.0
608325.0,2017.0,6.0,1,6.0
608325.0,2017.0,7.0,1,7.0
608325.0,2017.0,9.0,3,27.0
608331.0,2018.0,5.0,1,5.0
608336.0,2015.0,1.0,2,2.0
608336.0,2015.0,2.0,3,6.0
608336.0,2015.0,3.0,4,12.0
608336.0,2015.0,4.0,3,12.0
608336.0,2015.0,5.0,3,15.0
608336.0,2015.0,6.0,1,6.0
608336.0,2015.0,7.0,3,21.0
608336.0,2015.0,8.0,2,16.0
608336.0,2015.0,9.0,1,9.0
608336.0,2016.0,5.0,1,5.0
608336.0,2017.0,1.0,3,3.0
608336.0,2017.0,2.0,15,30.0
608336.0,2017.0,3.0,13,39.0
608336.0,2017.0,4.0,15,60.0
608336.0,2017.0,5.0,18,90.0
608336.0,2017.0,6.0,10,60.0
608336.0,2017.0,7.0,8,56.0
608336.0,2017.0,8.0,6,48.0
608336.0,2017.0,9.0,4,36.0
608336.0,2018.0,1.0,7,7.0
608336.0,2018.0,2.0,18,36.0
608336.0,2018.0,3.0,7,21.0
608336.0,2018.0,4.0,14,56.0
608336.0,2018.0,5.0,7,35.0
608336.0,2018.0,6.0,12,72.0
608336.0,2018.0,7.0,15,105.0
608336.0,2018.0,8.0,12,96.0
608336.0,2018.0,9.0,8,72.0
608337.0,2016.0,3.0,1,3.0
608348.0,2016.0,6.0,1,6.0
608348.0,2016.0,8.0,1,8.0
608348.0,2017.0,3.0,1,3.0
608348.0,2017.0,4.0,1,4.0
608348.0,2017.0,5.0,1,5.0
608348.0,2017.0,6.0,1,6.0
608348.0,2017.0,7.0,2,14.0
608348.0,2017.0,8.0,4,32.0
608348.0,2017.0,9.0,2,18.0
608348.0,2018.0,3.0,2,6.0
608348.0,2018.0,6.0,1,6.0
608348.0,2018.0,7.0,1,7.0
608365.0,2015.0,2.0,19,38.0
608365.0,2015.0,3.0,23,69.0
608365.0,2015.0,4.0,16,64.0
608365.0,2015.0,5.0,22,110.0
608365.0,2015.0,6.0,8,48.0
608365.0,2015.0,7.0,8,56.0
608365.0,2015.0,8.0,9,72.0
608365.0,2015.0,9.0,12,108.0
608365.0,2016.0,1.0,12,12.0
608365.0,2016.0,2.0,25,50.0
608365.0,2016.0,3.0,12,36.0
608365.0,2016.0,4.0,12,48.0
608365.0,2016.0,5.0,11,55.0
608365.0,2016.0,6.0,20,120.0
608365.0,2016.0,7.0,15,105.0
608365.0,2016.0,8.0,15,120.0
608365.0,2016.0,9.0,13,117.0
608365.0,2017.0,1.0,6,6.0
608365.0,2017.0,2.0,17,34.0
608365.0,2017.0,3.0,7,21.0
608365.0,2017.0,4.0,14,56.0
608365.0,2017.0,5.0,10,50.0
608365.0,2017.0,6.0,8,48.0
608365.0,2017.0,7.0,11,77.0
608365.0,2017.0,8.0,8,64.0
608365.0,2017.0,9.0,8,72.0
608365.0,2018.0,1.0,5,5.0
608365.0,2018.0,2.0,16,32.0
608365.0,2018.0,3.0,9,27.0
608365.0,2018.0,4.0,11,44.0
608365.0,2018.0,5.0,14,70.0
